time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.14302445344453552,0.1752519398610682,11.579136439819523,0.06894831230922627,0.03271891665443505,0.0,-0.3471491659439852,0.464527796111795,2.636093134881916,-0.026747576900127287,-0.07209839166533215,0.0,438.1270704894422,437.43697369144144,436.6299133937896,435.89682120503676
1.2600000000000007,-0.16463236812465182,0.20460108428237914,11.741071760985514,0.06898567255647325,0.05196700739842619,0.0,-0.37508541494203784,0.5137651273520314,2.761354255897428,-0.0420369495727802,-0.02009795756310604,0.0,449.30425713851065,453.4983154459839,453.8096986229718,452.5804263609882
1.3200000000000007,-0.18820311737983136,0.23685388567359156,11.909570802200694,0.07284508858468719,0.050902113228153745,0.0,-0.41048564992358555,0.5617269661615321,2.855009978801253,-0.07093628000392013,-0.01701337918478271,0.0,443.13228339797564,443.38581731366406,444.4213703021046,442.04450883694847
1.3800000000000008,-0.2138479990714313,0.27198878439247,12.082927770683064,0.07261103987929829,0.052767634909222316,0.0,-0.44450176535065855,0.6093726996513984,2.9233624515736647,-0.05013447654850519,0.0004359828217199886,0.0,435.2888760402363,436.74677737270093,434.6197506920325,436.35662729566576
1.4400000000000008,-0.2416242398240875,0.3100496301603677,12.261491379913977,0.07035246435540454,0.05282509599358409,0.0,-0.48136619859453744,0.6590526307169168,3.0284877100098613,-0.04177546165627383,0.001515544830029843,0.0,447.7836685417436,447.87146416142326,447.4558163148623,448.1344648804683
1.5000000000000009,-0.27168525854146197,0.35114778262653684,12.447613180868524,0.07192128398974873,0.05420793706415861,0.0,-0.5207875582025079,0.7110454349597682,3.1751318748477573,-0.0651225738812088,0.012824336961991839,0.0,460.91511004504883,461.80792016606557,461.966879848374,460.1207413039915
1.560000000000001,-0.30404693797694415,0.39526195311882384,12.64078694814694,0.07079542464946087,0.05512821502419474,0.0,-0.5580227822955178,0.7593052442520591,3.2637281546715267,-0.08463203506532883,0.007204136542199007,0.0,443.96153434511916,443.500026240836,445.36882892523346,443.76625112846
1.620000000000001,-0.33873810817534317,0.4423141617080904,12.840467248747629,0.0657327101958547,0.058891362032353456,0.0,-0.598711269886709,0.8085262780953868,3.391908647749092,-0.08763983297270235,0.02603279352612173,0.0,456.57029556313194,458.06999565491515,456.8056928364083,456.5599516833467
1.680000000000001,-0.37594980071937156,0.4922121444125087,13.047917526742207,0.060513018398986596,0.060617042921439435,0.0,-0.6418394983593806,0.8541470783975754,3.522716828314571,-0.09130719341948682,0.029424611914943506,0.0,458.2659838642948,458.53567358982826,458.9080410250077,458.61052360742485
1.740000000000001,-0.4158965947328527,0.5448369933591529,13.264993684966225,0.05516452505956959,0.06241085984132244,0.0,-0.6898988412474211,0.8993528174855685,3.712563712436999,-0.09663500417906538,0.026024234080275932,0.0,477.68971360028524,477.4304899866343,476.7499545193048,476.3360008114037
1.8000000000000012,-0.45834100394070754,0.5996697999196839,13.48651536854817,0.05027972301578565,0.06729662447631313,0.0,-0.7253082855630596,0.9279948343112695,3.6716159527862637,-0.08729818291860633,0.0448330129317736,0.0,403.8570281884351,405.550651408528,404.8970714059634,405.7279399509117
1.8600000000000012,-0.503346459349926,0.65640076780189,13.710728647566738,0.04711008749991219,0.07303732259035023,0.0,-0.7754390428125425,0.9626820510781552,3.80168626643195,-0.1042985151957761,0.06280371373617506,0.0,459.0102699724515,460.43585161174354,461.3121076108809,459.96067490439935
1.9200000000000013,-0.5514162739196156,0.7150849690213046,13.941802545278094,0.0408750908047919,0.07861862684687182,0.0,-0.8274515725109481,0.9927884181064125,3.9004136749010647,-0.10345191400500676,0.04680437437072564,0.0,451.71031955565593,450.42041641123376,451.9391325906929,451.9981403725527
1.9800000000000013,-0.6026703925560128,0.7754115913717707,14.177898786542949,0.03587724541865889,0.09019296893915918,0.0,-0.8820955491473594,1.0175733176417827,3.9691250887417877,-0.09254661031994985,0.0780597063967343,0.0,441.1789295674047,443.75461729002967,442.92343875507106,443.81085769999345
2.0400000000000014,-0.6572701140516208,0.8370812967356346,14.416582328515771,0.033652674390372894,0.09495406901396652,0.0,-0.9383264379953191,1.037888679437563,3.9868724030645546,-0.11376794815962829,0.0735815425554786,0.0,428.2300347425174,427.8537872766599,427.24119462814315,425.4187737416157
2.1000000000000014,-0.7158036224911778,0.9000583701704447,14.660883898419502,0.02686333777867045,0.10713976740297237,0.0,-1.0141323208422421,1.0605479636327328,4.155756240542108,-0.11738749269021097,0.04182078126540399,0.0,475.18931641872337,472.7508742361999,475.34212854710836,475.05378621599954
2.1600000000000015,-0.7794167737026301,0.9643127181338627,14.91787251691939,0.022005000350450388,0.11314397523609987,0.0,-1.1069822835311491,1.0806389658163222,4.409466015056332,-0.13482501296841626,0.020106335803662195,0.0,500.9573606391619,499.3761996545412,501.5023786013905,500.22219312184166
2.2200000000000015,-0.8479400824432275,1.0295200475293023,15.183113046411883,0.022869766275170456,0.11471974188541711,0.0,-1.177277802935072,1.0930429694885093,4.4317352094169715,-0.16882770823686385,0.012141190670462688,0.0,433.9422444379257,433.27296420129136,433.51303851573084,430.62524162162424
2.2800000000000016,-0.9208529755818532,1.095466349872849,15.450616690195012,0.012728793754733125,0.12493243892118233,0.0,-1.2541339688898672,1.104174883213064,4.484715100589113,-0.17032127308873735,-0.022815952844691685,0.0,445.0676891000562,442.19702133690447,442.597546581303,442.4469839612841
2.3400000000000016,-0.9988686764093703,1.1619055954670094,15.723591826530662,0.002550092327151532,0.1358375280855766,0.0,-1.3474451762684678,1.1093600566720765,4.6137639556749415,-0.17403473537907702,0.014380996798818869,0.0,466.47305844127425,469.36909470845603,466.9694401334651,466.65293172795566
2.4000000000000017,-1.0823618070227372,1.228434423364369,16.001829486030665,6.276899185580273,0.14140710622332175,0.0,-1.4361484638909792,1.1074060973389088,4.660532025308466,-0.1613022100735882,0.03697684756099963,0.0,441.08254978741076,442.94498934668195,443.9990003398087,445.0149085848913
